SS,mean_MaxHeight,mean_MeanHeight,mean_PercCanopyCoverCut0.1m,mean_PercCanopyCoverCut0.5m,mean_PercCanopyCoverCut1.0m,mean_PercCanopyCoverCut1.5m,mean_PercCanopyDensity,sd_MaxHeight,sd_MeanHeight,sd_PercCanopyCoverCut0.1m,sd_PercCanopyCoverCut0.5m,sd_PercCanopyCoverCut1.0m,sd_PercCanopyCoverCut1.5m,sd_PercCanopyDensity,cv_MaxHeight,cv_MeanHeight,cv_PercCanopyCoverCut0.1m,cv_PercCanopyCoverCut0.5m,cv_PercCanopyCoverCut1.0m,cv_PercCanopyCoverCut1.5m,cv_PercCanopyDensity,kurtosis_MaxHeight,kurtosis_MeanHeight,kurtosis_PercCanopyCoverCut0.1m,kurtosis_PercCanopyCoverCut0.5m,kurtosis_PercCanopyCoverCut1.0m,kurtosis_PercCanopyCoverCut1.5m,kurtosis_PercCanopyDensity,skewness_MaxHeight,skewness_MeanHeight,skewness_PercCanopyCoverCut0.1m,skewness_PercCanopyCoverCut0.5m,skewness_PercCanopyCoverCut1.0m,skewness_PercCanopyCoverCut1.5m,skewness_PercCanopyDensity,strata_00_to_02_returnProportion,strata_02_to_04_returnProportion,strata_04_to_06_returnProportion,strata_06_to_08_returnProportion,strata_08_to_10_returnProportion,strata_10_to_15_returnProportion,strata_15_to_20_returnProportion,strata_20_above_returnProportion,VPD__0.1m_Grid.1x1m.mean,VPD__0.50cm_Grid.1x1m.mean,VPD__1.2m_Grid.1x1m.mean,VPD__10.11m_Grid.1x1m.mean,VPD__100.150cm_Grid.1x1m.mean,VPD__11.12m_Grid.1x1m.mean,VPD__12.13m_Grid.1x1m.mean,VPD__13.14m_Grid.1x1m.mean,VPD__14.15m_Grid.1x1m.mean,VPD__15.16m_Grid.1x1m.mean,VPD__150.200cm_Grid.1x1m.mean,VPD__16.17m_Grid.1x1m.mean,VPD__17.18m_Grid.1x1m.mean,VPD__18.19m_Grid.1x1m.mean,VPD__19.20m_Grid.1x1m.mean,VPD__2.3m_Grid.1x1m.mean,VPD__3.4m_Grid.1x1m.mean,VPD__4.5m_Grid.1x1m.mean,VPD__5.6m_Grid.1x1m.mean,VPD__50.100cm_Grid.1x1m.mean,VPD__6.7m_Grid.1x1m.mean,VPD__7.8m_Grid.1x1m.mean,VPD__8.9m_Grid.1x1m.mean,VPD__9.10m_Grid.1x1m.mean,VPD__Abv200cm_Grid.1x1m.mean,VPD__Abv20m_Grid.1x1m.mean,VPD__0.1m_Grid.1x1m.sd,VPD__0.50cm_Grid.1x1m.sd,VPD__1.2m_Grid.1x1m.sd,VPD__10.11m_Grid.1x1m.sd,VPD__100.150cm_Grid.1x1m.sd,VPD__11.12m_Grid.1x1m.sd,VPD__12.13m_Grid.1x1m.sd,VPD__13.14m_Grid.1x1m.sd,VPD__14.15m_Grid.1x1m.sd,VPD__15.16m_Grid.1x1m.sd,VPD__150.200cm_Grid.1x1m.sd,VPD__16.17m_Grid.1x1m.sd,VPD__17.18m_Grid.1x1m.sd,VPD__18.19m_Grid.1x1m.sd,VPD__19.20m_Grid.1x1m.sd,VPD__2.3m_Grid.1x1m.sd,VPD__3.4m_Grid.1x1m.sd,VPD__4.5m_Grid.1x1m.sd,VPD__5.6m_Grid.1x1m.sd,VPD__50.100cm_Grid.1x1m.sd,VPD__6.7m_Grid.1x1m.sd,VPD__7.8m_Grid.1x1m.sd,VPD__8.9m_Grid.1x1m.sd,VPD__9.10m_Grid.1x1m.sd,VPD__Abv200cm_Grid.1x1m.sd,VPD__Abv20m_Grid.1x1m.sd
BG_15_77,7.604487916,4.72805681,68.07809709,53.81083113,51.25638542,49.5902927,66.74263492,6.498899711,4.649563886,31.9481768,38.14348339,38.65686897,38.80585942,31.02061074,85.46137206,98.33984812,46.92871594,70.88439741,75.41864035,78.25293481,46.47795338,2.47017531,3.161900916,2.299634788,1.481561667,1.404019356,1.368975543,2.342700243,0.595004372,0.953545135,-0.831890926,-0.332889576,-0.239043451,-0.175246955,-0.821773852,0.456549045,0.110364202,0.091790622,0.083880729,0.074641023,0.097632503,0.066350126,0.018791755,0.402379822,0.363563091,0.054169224,0.031588577,0.023793122,0.026695691,0.021785047,0.01756319,0,0.014385178,0.030376101,0.012440575,0.021634649,0.009488129,0.008401596,0.058334141,0.05203006,0.047538777,0.044251844,0.038816732,0.042694956,0.041185773,0.038839859,0.035801163,0.543450957,0.018791755,0.387598091,0.375609604,0.115116542,0.080176415,0.064848936,0.07370695,0.067658712,0.061670173,0,0.056442261,0.073400857,0.053272319,0.084220704,0.046301305,0.04368392,0.116930903,0.108927572,0.098828797,0.090615412,0.088736358,0.088394409,0.088287199,0.086527184,0.084673827,0.393286689,0.097339599
BG_15_78,11.66461793,7.725026002,79.95600515,69.45784995,67.55848267,66.24439845,77.71332631,7.590087417,5.599771118,26.32180811,32.65931807,33.5331301,34.03044394,25.57058366,65.06931871,72.48870252,32.92036422,47.02034125,49.63570638,51.37105134,32.90373076,1.784356903,1.973599472,5.029304292,2.942482357,2.686206314,2.522625129,4.926053578,0.025972917,0.250520428,-1.739777876,-1.143535726,-1.048697985,-0.981535238,-1.664712885,0.303226001,0.098832924,0.08609161,0.081737456,0.076151375,0.116804564,0.171161129,0.065994947,0.260620308,0.23226104,0.042605693,0.033377588,0.018120257,0.03006856,0.027290838,0.026067578,0,0.026766535,0.024485436,0.028449327,0.060062223,0.029311522,0.026571521,0.051980914,0.04685201,0.044089845,0.042001766,0.028359269,0.041140492,0.040596964,0.039539737,0.036611638,0.696774001,0.065994947,0.317404208,0.302429849,0.099282257,0.08165044,0.053659285,0.07779566,0.074437942,0.073176336,0,0.074425674,0.063900873,0.076804736,0.131033139,0.077473875,0.07431076,0.111598794,0.102348053,0.096965441,0.092730798,0.069178389,0.090698392,0.090218687,0.089287056,0.085429473,0.334237872,0.175455898
BG_15_79,8.084162318,5.256261949,77.34343025,64.80477285,62.33734878,60.44540834,75.36938877,5.860939779,4.455244874,25.47637179,32.28285925,33.3285329,34.0125909,24.68021738,72.49903637,84.76070861,32.93928354,49.81555807,53.46479045,56.2699332,32.74567803,2.826618104,3.07091907,4.270782239,2.406780869,2.161605072,1.999971764,4.25453143,0.736134893,0.903140938,-1.461935439,-0.858130251,-0.744838024,-0.658065265,-1.40900257,0.353183257,0.159773927,0.128206355,0.099622815,0.080414625,0.0900289,0.07211698,0.016653148,0.290180258,0.254568157,0.063003,0.03091671,0.025478168,0.024302281,0.019119563,0.015690345,0,0.013902151,0.037524832,0.013253301,0.024877787,0.010901644,0.009182096,0.082713888,0.077060039,0.068787296,0.059419059,0.035612101,0.052319151,0.047303665,0.042892411,0.037522215,0.646816746,0.016653148,0.317769614,0.297908852,0.11724701,0.084019684,0.06274588,0.07434221,0.065937953,0.060033061,0,0.056646278,0.077994853,0.055436863,0.092371844,0.051300774,0.047671482,0.136354933,0.127681712,0.118475165,0.109395491,0.077335733,0.103025039,0.098794424,0.096089316,0.091500621,0.343849993,0.09164312
BG_15_8,1.99584293,1.186930616,32.00140855,16.92443901,15.15242751,14.03113803,32.02497496,3.817370902,2.480590044,33.62258582,29.61324104,28.27578786,27.32430059,33.27020962,191.2660983,208.9920009,105.065956,174.9732503,186.608963,194.7404446,103.8883236,8.603612383,13.33564094,2.179939022,4.19905105,4.814563737,5.299514679,2.162135994,2.435798723,3.077948123,0.771920911,1.60280764,1.767472201,1.885542277,0.753766874,0.777997854,0.087978093,0.046061667,0.026832852,0.018123847,0.02637763,0.016346075,0.000281986,0.724040921,0.684696514,0.053956934,0.007240774,0.023523953,0.006946643,0.006385947,0.005804266,0,0.00505712,0.030432981,0.003915215,0.00548868,0.001258261,0.0006268,0.05161093,0.036367163,0.026596689,0.019464979,0.039344408,0.014863299,0.011969553,0.009721399,0.008402449,0.222002149,0.000281986,0.373451812,0.389844315,0.138259344,0.046857989,0.08405276,0.04750479,0.045872661,0.044394845,0,0.041914692,0.096959219,0.036340025,0.049224338,0.020800231,0.014947414,0.134019602,0.107844161,0.089888254,0.075751102,0.113879615,0.065729586,0.058927158,0.053706059,0.051326784,0.343388683,0.010956771
BG_15_80,6.796049115,4.214077991,73.41935749,58.21458912,54.87772709,52.56592929,72.01988485,5.061042323,3.833685223,25.92365515,32.79717935,34.02745241,34.73577872,25.10711055,74.4703612,90.97328601,35.30901935,56.33841936,62.00594343,66.08040453,34.86135892,3.224834466,3.630251696,3.266727824,1.893281501,1.706539864,1.606988541,3.321136754,0.815777082,1.085263647,-1.107649244,-0.505556219,-0.374475356,-0.284593896,-1.090890882,0.427974618,0.167955439,0.115087409,0.087072546,0.074060591,0.087796728,0.034785084,0.00526759,0.350651077,0.301589938,0.077323543,0.030229637,0.032181037,0.024447754,0.018980347,0.014138991,0,0.010085852,0.045142505,0.007281368,0.010032315,0.003952091,0.003433458,0.09160627,0.076349169,0.062899573,0.052187837,0.04906114,0.04549615,0.041576396,0.03883521,0.035225381,0.572025385,0.00526759,0.334179636,0.308586931,0.126687347,0.083296456,0.069750149,0.076007565,0.068184214,0.059769141,0,0.050343435,0.084515371,0.042323282,0.058476207,0.030598703,0.029188602,0.139468357,0.122672839,0.10961038,0.099728571,0.092910173,0.094016201,0.091393534,0.090713422,0.088618575,0.360669746,0.049917859
BG_15_81,7.754200947,4.543878064,72.19234155,52.0766071,48.60504808,46.44830795,71.53045999,7.131496599,4.840897402,26.94110363,34.5630995,35.14943337,35.37848965,26.33836179,91.96945821,106.5366925,37.31850644,66.36972227,72.31642546,76.16744552,36.8211833,2.852799814,3.930307739,2.95377662,1.625960059,1.539061431,1.502369357,2.992419191,0.913483795,1.277696751,-0.982225374,-0.254610354,-0.136228816,-0.05845196,-0.971039927,0.502046346,0.137074931,0.080593629,0.063197628,0.049297502,0.068149617,0.062183445,0.03745691,0.429874469,0.379485579,0.072171878,0.020275471,0.030178473,0.01762976,0.015937697,0.014306689,0,0.012702427,0.041993404,0.011261152,0.019744028,0.009414214,0.009061625,0.080117903,0.056957028,0.04347582,0.037117809,0.050388891,0.033178821,0.030018807,0.026397603,0.022899899,0.497953658,0.03745691,0.356915505,0.342603838,0.128026039,0.064067155,0.071721202,0.059650579,0.057473954,0.055229554,0,0.052788649,0.087161107,0.050272337,0.078338443,0.048019385,0.04781726,0.137896164,0.111496989,0.093794248,0.085727639,0.096781863,0.080207654,0.076475451,0.071750588,0.067116764,0.367211778,0.139463762
BG_15_82,7.488514454,4.449763445,73.20878535,53.55522434,50.47329599,48.67698814,72.4097287,6.373055715,4.445731013,27.08623481,34.97125775,35.52223994,35.6596805,26.41914948,85.10440561,99.90937874,36.9986125,65.29943284,70.37828469,73.25777923,36.48563523,2.699496191,3.729831866,3.186347498,1.652053211,1.559111684,1.5203976,3.236643628,0.779384386,1.18056043,-1.086833064,-0.3355867,-0.230228444,-0.16399337,-1.07618724,0.472534721,0.133042734,0.10586124,0.075809517,0.053885339,0.071224508,0.06832092,0.01932103,0.41387983,0.370108283,0.058654892,0.021421847,0.024640594,0.018367921,0.016389999,0.015044741,0,0.014015469,0.034014298,0.012981423,0.022961491,0.009743739,0.008618797,0.070697144,0.06234559,0.056704507,0.049156733,0.043771548,0.041298435,0.034511082,0.029105866,0.024779473,0.527465283,0.01932103,0.359575291,0.346800079,0.114780972,0.067049835,0.064030037,0.061901292,0.0588649,0.057443707,0,0.056515113,0.077632735,0.054994894,0.087104103,0.049277277,0.047285269,0.127276027,0.115294566,0.107409722,0.098737618,0.0903957,0.089726546,0.082197838,0.075887618,0.071091129,0.36579693,0.097665927
BG_15_83,8.033596628,4.882564571,75.13550322,57.54544038,54.65494925,52.9195762,74.00973841,6.60889462,4.662781641,26.8039794,34.78456637,35.58598559,35.89508362,26.09630667,82.26570147,95.49861703,35.6741863,60.44712863,65.11027104,67.8294994,35.26063898,3.083893365,3.88644181,3.493970245,1.795135631,1.661954275,1.596773552,3.530771707,0.843280733,1.154409838,-1.215557709,-0.492962173,-0.388685868,-0.321795971,-1.19384692,0.43329067,0.132034466,0.109562999,0.084860268,0.0663605,0.084776723,0.060140355,0.028974026,0.376847641,0.335550352,0.05644303,0.027181273,0.023727449,0.022694643,0.01899379,0.015907018,0,0.013371625,0.032715581,0.011386815,0.01928735,0.008430333,0.007664232,0.069005002,0.063029464,0.0581628,0.0514002,0.041297289,0.045073262,0.039787006,0.03533556,0.03102494,0.566709334,0.028974026,0.35204197,0.336409039,0.112985329,0.076198589,0.063166101,0.069266734,0.06370649,0.058689285,0,0.054174455,0.07579972,0.050268895,0.077866638,0.044379977,0.04287406,0.124955989,0.114930072,0.107649314,0.099283685,0.08836499,0.092360013,0.087298365,0.083472617,0.07957689,0.362765428,0.1238878
BG_15_84,9.731891772,6.114782341,76.31441196,61.88490467,59.5738449,58.15573529,74.53149422,6.899640601,4.995588551,26.62569845,34.0010113,34.92773653,35.41847529,25.68958224,70.89721878,81.69691533,34.889476,54.94233445,58.62931391,60.90280712,34.46808964,2.318001349,2.711029878,3.828345785,2.092317218,1.918454727,1.822855986,3.847743545,0.331293065,0.637508213,-1.340225634,-0.710780084,-0.618335194,-0.560000159,-1.296798079,0.374837163,0.101795116,0.084690641,0.084682536,0.085343105,0.139032674,0.095655227,0.033963544,0.326736651,0.291598837,0.048100513,0.040351997,0.02051915,0.036977699,0.032986117,0.028716861,0,0.024105699,0.027581363,0.019827982,0.029694642,0.011686951,0.010339953,0.054928951,0.046866165,0.043079754,0.041610887,0.035137814,0.041913488,0.042769048,0.043006948,0.042336157,0.62516284,0.033963544,0.338076334,0.320964634,0.105656451,0.088757909,0.059530756,0.085899221,0.082340877,0.078129096,0,0.072437763,0.070355545,0.066465227,0.095887504,0.051957543,0.049827702,0.112561165,0.097964546,0.090469907,0.086946969,0.082950654,0.087118706,0.088018145,0.088924738,0.089508225,0.354256828,0.132593765
BG_15_85,4.898407581,2.900631596,58.18684351,37.31713439,35.15097203,34.0769465,57.38521943,5.313814659,3.542728378,34.44278344,38.14185965,37.97091772,37.75055748,33.63962061,108.4804515,122.1364472,59.19342133,102.2100445,108.0223832,110.7803408,58.62070573,2.34920243,3.525564604,1.689955611,1.445556091,1.503371032,1.545851759,1.728734951,0.76114585,1.188499487,-0.378090482,0.34847499,0.435658832,0.481555535,-0.385604898,0.594608311,0.08430598,0.079527228,0.075352337,0.064855709,0.077321895,0.02340963,0.000618916,0.555399325,0.520360881,0.039208987,0.026218513,0.016968361,0.021552818,0.016997171,0.012553393,0,0.008916356,0.022240626,0.00610027,0.006416899,0.001307844,0.000668261,0.044068076,0.040237904,0.039978654,0.039548574,0.035038444,0.038522803,0.036829535,0.034129311,0.030726398,0.405391692,0.000618916,0.403708827,0.402603812,0.093764008,0.074038817,0.052904284,0.067738897,0.06116799,0.053313819,0,0.045753551,0.062743496,0.038448663,0.047444353,0.018233946,0.013193516,0.100391582,0.091349967,0.088602907,0.087096923,0.085025081,0.085532595,0.084217873,0.082174221,0.079278671,0.396713109,0.016524988
BG_15_86,5.217057357,3.135808864,61.80147076,39.97937643,36.62255587,35.06206634,60.89859433,5.720507179,3.912102857,33.44916348,38.20406697,38.28822883,38.10523128,32.72541757,109.6500726,124.7557816,54.12357193,95.55943683,104.548216,108.6793656,53.7375582,2.931691674,4.314586907,1.882702664,1.411803284,1.467857024,1.518315782,1.917222195,0.945548525,1.374893821,-0.537073082,0.256034573,0.387856134,0.453342375,-0.535223735,0.599890315,0.087243969,0.071948537,0.066087161,0.056861143,0.077492663,0.035102296,0.005373921,0.551896848,0.502001699,0.047993467,0.024015786,0.022541291,0.021050132,0.017991848,0.014434898,0,0.010774337,0.025452176,0.007928172,0.010115495,0.003513682,0.00277061,0.04688548,0.040358489,0.036996777,0.03495176,0.04989515,0.03369829,0.032388871,0.029938259,0.026922884,0.400109688,0.005373921,0.403007804,0.39642075,0.109348848,0.071536488,0.064325814,0.067891579,0.063701165,0.057717424,0,0.049784317,0.068696126,0.043078682,0.057972097,0.029172173,0.026054257,0.106820088,0.094948439,0.087835288,0.083600606,0.105328474,0.081976986,0.081338626,0.078164503,0.074418269,0.397751056,0.052567626
BG_15_87,8.243424497,5.274845791,74.65694507,62.82749988,60.84935839,59.53777748,72.65635084,5.821313401,4.22799995,30.15764693,35.08788747,35.58431856,35.88213325,29.30953129,70.61765899,80.15400104,40.39496514,55.84797667,58.47936528,60.2678413,40.33994406,2.675686151,3.208606059,3.414970146,2.123818858,1.977443023,1.885440719,3.376137211,0.422661535,0.750052728,-1.295518731,-0.778574826,-0.695846646,-0.637705975,-1.23965918,0.347678383,0.119268595,0.124177086,0.122009771,0.095977572,0.115803204,0.062046073,0.013039323,0.301633494,0.271596515,0.04604489,0.037023347,0.018900369,0.031257106,0.026259356,0.021263395,0,0.016655563,0.027144521,0.013090657,0.019287071,0.007172122,0.00584066,0.059081348,0.060187247,0.061495991,0.062681096,0.030036979,0.062782823,0.059226949,0.052022934,0.043954638,0.65232162,0.013039323,0.332135757,0.320048557,0.10519965,0.088641526,0.057954996,0.081825358,0.075919685,0.068723823,0,0.060986142,0.07040908,0.054365858,0.079938934,0.041425636,0.037541514,0.119551373,0.119755583,0.116045072,0.1126005,0.076606577,0.111729902,0.109559682,0.103249863,0.095801533,0.345789965,0.082654585
BG_15_88,9.203584787,6.034052561,82.25146512,70.30103105,68.24411501,66.85097081,80.1047077,6.042529428,4.50102031,22.63559892,29.70182659,30.70280988,31.33057077,22.06769511,65.65408553,74.59365435,27.51999479,42.2494893,44.98968134,46.86629138,27.54856206,2.847094711,3.207060539,6.043851086,3.265705818,2.963746491,2.766329579,5.776970857,0.654751808,0.822749846,-1.868740328,-1.174472103,-1.074321061,-1.002392872,-1.742649022,0.296178018,0.13494794,0.139093028,0.128302118,0.094381724,0.096963581,0.083424986,0.026708613,0.248921229,0.219776869,0.047256789,0.033190342,0.018632603,0.026125084,0.020581191,0.017066965,0,0.015580689,0.028624187,0.01507428,0.029119564,0.012824694,0.01082576,0.066553155,0.068394785,0.069701279,0.069391749,0.02914436,0.067010241,0.061291878,0.052219797,0.042161928,0.703821985,0.026708613,0.28443348,0.266707372,0.103267639,0.085352449,0.05527222,0.076515282,0.068010864,0.061759971,0,0.059141782,0.070336525,0.058140865,0.097115955,0.054516797,0.050476348,0.125434938,0.123260697,0.121457979,0.119266015,0.072911749,0.116451909,0.111856658,0.104528433,0.095150307,0.307486861,0.118111127
BG_15_89,6.759505032,4.317383038,77.33567259,62.20245049,58.99167341,56.70250549,75.83082796,5.110511964,3.860521843,24.9868517,31.96192637,33.16271631,33.93914992,24.37249464,75.60482521,89.41809908,32.30960676,51.38370936,56.21592743,59.85476237,32.14061523,3.614947375,3.977492713,4.056031039,2.189626174,1.945726554,1.801289024,4.033258548,1.011576456,1.189781539,-1.369507217,-0.696470705,-0.564526488,-0.469772661,-1.319395368,0.399427822,0.185881604,0.132663639,0.093669087,0.068834446,0.067463294,0.044882543,0.007177573,0.32252273,0.277075389,0.076905093,0.024496112,0.030721772,0.018550988,0.013848667,0.010567528,0,0.00884398,0.046183321,0.008185219,0.015542436,0.006865885,0.005445022,0.099554974,0.08632663,0.072639507,0.060024132,0.045447342,0.050218661,0.043450426,0.037577966,0.031256481,0.600572182,0.007177573,0.317852726,0.294153195,0.12979473,0.077679856,0.070613112,0.067736485,0.058512967,0.050641582,0,0.045944816,0.088850943,0.043900484,0.073361412,0.041754656,0.037745851,0.149561751,0.135503997,0.124014601,0.113759915,0.090856586,0.104580518,0.098475735,0.093396593,0.086741393,0.347164573,0.058815048
BG_15_9,3.683909825,2.171056813,54.26525726,35.89104495,32.86071541,30.82874264,54.07275731,3.972153851,2.665689905,34.4161889,35.56039577,35.14635591,34.63937781,33.68756332,107.824405,122.7830561,63.4221427,99.07874186,106.9555409,112.3606571,62.30043556,3.37646993,5.281935009,1.683270204,1.727825637,1.865113682,1.998905411,1.720668782,1.082395272,1.592565308,-0.247728383,0.456711594,0.588267734,0.68408384,-0.259026847,0.608391338,0.153757862,0.095191105,0.061130554,0.039284427,0.036224604,0.006017469,2.65E-06,0.527685176,0.474121344,0.080706163,0.013420732,0.034242561,0.010287292,0.007385689,0.005130891,0,0.003159081,0.046463601,0.001630971,0.001120025,8.85E-05,1.89E-05,0.085661868,0.068095995,0.053175588,0.042015518,0.053563833,0.033806672,0.027323882,0.021937143,0.017347285,0.391608667,2.65E-06,0.390416408,0.385884863,0.15416886,0.062945214,0.093439918,0.055920404,0.047660506,0.040535348,0,0.031635066,0.109466629,0.02219935,0.020936924,0.004682781,0.002287337,0.157949661,0.137248032,0.118464985,0.105050084,0.12037078,0.095302213,0.086654854,0.078810185,0.070773525,0.382134935,0.000762047
BG_15_90,5.849095775,3.506746664,72.78002398,54.55167611,50.31112636,47.36016271,71.95099405,4.730254073,3.407895754,26.73596182,33.06694078,34.10297414,34.6727135,26.18299468,80.87154417,97.18112201,36.73530229,60.6158108,67.78415951,73.21071447,36.39003885,3.62624882,4.714197587,3.137561397,1.7659083,1.611038033,1.539911215,3.170577914,0.963222707,1.350430688,-1.055705928,-0.349569202,-0.192895165,-0.081956316,-1.041107394,0.491155649,0.172800611,0.107573859,0.077123008,0.061727009,0.063470045,0.022220319,0.00392951,0.399693873,0.339975946,0.091461777,0.023170529,0.03937826,0.017860292,0.013032041,0.009407183,0,0.006636923,0.052083516,0.004712519,0.006400646,0.002405552,0.002064678,0.097676456,0.075124156,0.059254374,0.048319485,0.059717928,0.040747929,0.036375078,0.033148145,0.028578863,0.508844356,0.00392951,0.341959839,0.317844859,0.148810523,0.073061253,0.085053407,0.064456897,0.055452977,0.047864293,0,0.040825325,0.098300764,0.034621328,0.048153982,0.025118854,0.023588525,0.148834323,0.125102713,0.108750386,0.098105399,0.108847777,0.089674115,0.086173523,0.084834733,0.080101147,0.363981846,0.044984792
BG_15_91,3.821267929,2.02311748,58.73320011,36.70118786,33.0481033,30.68515957,58.57176717,4.0837087,2.540232882,30.89393941,32.77758756,32.2425418,31.76249182,30.59870158,106.8678977,125.5603249,52.60047018,89.30933704,97.56245769,103.5109228,52.24138363,8.697158533,12.33877515,1.884730492,1.795316551,1.937104437,2.071675026,1.903931003,2.029917023,2.609164962,-0.359237962,0.400307402,0.547212972,0.653250977,-0.366860103,0.644530433,0.183924888,0.080372494,0.039127417,0.020953423,0.018195401,0.008490297,0.004405654,0.550769305,0.491445252,0.093761129,0.006560007,0.036618521,0.004867374,0.003790288,0.002977732,0,0.002317106,0.057142608,0.001771728,0.002509001,0.00098173,0.000910733,0.109453155,0.074471734,0.048510912,0.031861582,0.059324054,0.022481537,0.016645881,0.012122407,0.008831015,0.355469572,0.004405654,0.354718397,0.351683959,0.143460502,0.037164791,0.080231955,0.031850486,0.028363016,0.025521736,0,0.022696721,0.103922779,0.019989168,0.027364351,0.014855311,0.014817835,0.159964018,0.128977832,0.101643321,0.081805332,0.107479524,0.068706083,0.059227721,0.050158807,0.043056262,0.344018775,0.048147777
BG_15_92,6.805759069,4.087362332,70.28138862,51.34425977,48.36166801,46.5158692,69.33923925,6.180292645,4.331633238,29.36348183,35.91107541,36.32465911,36.4906015,28.65258836,90.80974778,105.9762479,41.77988285,69.94175313,75.11043477,78.44763975,41.3223287,3.066485647,4.117188043,2.707723099,1.543593707,1.47830401,1.45204382,2.759116087,0.919606537,1.297589669,-0.936776674,-0.228794647,-0.120413085,-0.049349269,-0.931308739,0.493697668,0.141467977,0.094624585,0.0707927,0.056105077,0.07275234,0.052291676,0.018267985,0.428320569,0.383954142,0.0653771,0.023203875,0.026552586,0.019713133,0.01642738,0.013407951,0,0.011020125,0.038824514,0.009472565,0.017127959,0.007667802,0.007003224,0.07860679,0.062861187,0.05156867,0.043055916,0.044366428,0.037453995,0.033338705,0.029755585,0.026349491,0.506302336,0.018267985,0.364403633,0.352965573,0.122159209,0.069182525,0.067388843,0.064373893,0.059508301,0.054276226,0,0.049694929,0.084504537,0.046515412,0.075807306,0.043420518,0.042002015,0.13613897,0.116158751,0.101706596,0.091254504,0.092589748,0.084542904,0.079986451,0.076312425,0.072820709,0.372233261,0.0973975
BG_15_93,6.410276564,3.909006106,65.15660674,45.63643878,43.08283371,41.59507701,64.13495572,6.515777843,4.479068376,32.85814645,38.58410713,38.59589609,38.51004503,32.04284332,101.6458148,114.5833047,50.42949303,84.54670909,89.58532382,92.58318004,49.96158953,2.782776181,3.782560904,2.066232472,1.346961178,1.342580393,1.353228814,2.111307689,0.856348096,1.218811527,-0.683987087,-0.01396978,0.085423026,0.146019454,-0.682605316,0.534740913,0.099254414,0.080828215,0.070646669,0.060554709,0.081607928,0.053743322,0.018623836,0.48577918,0.447945792,0.048961734,0.025801256,0.021264814,0.022402205,0.018553098,0.01485137,0,0.01189371,0.02769692,0.009865799,0.017057541,0.007783903,0.007142368,0.053730642,0.045523772,0.041930097,0.038898118,0.037833389,0.036559905,0.034086764,0.03172397,0.028830739,0.46525909,0.018623836,0.395742838,0.392042046,0.109168688,0.0731039,0.061864756,0.069165454,0.063576239,0.057337226,0,0.051703615,0.071493559,0.047147572,0.0743276,0.043613788,0.042272414,0.11263794,0.097908898,0.090958323,0.086375612,0.089587454,0.08324502,0.080720251,0.079022637,0.076268344,0.394025269,0.097982027
BG_15_94,3.87377554,2.404074733,49.9906421,27.84797062,26.0503691,25.05074627,49.31081932,5.837245005,3.95114392,35.51869937,37.55404321,36.82400351,36.36601159,34.74615378,150.6861961,164.351959,71.05069644,134.8537878,141.3569357,145.1693742,70.46354991,4.218296689,5.805853681,1.505810201,1.942925753,2.114683278,2.227959967,1.530569066,1.507200121,1.871476511,0.021246914,0.826612471,0.922319676,0.979411668,0.011817253,0.698282318,0.064761717,0.04725889,0.041921063,0.039224907,0.061500005,0.038231121,0.008819982,0.663458544,0.634492938,0.034823774,0.017874298,0.015586076,0.016457596,0.01461873,0.012549381,0,0.010360333,0.019237699,0.008226026,0.011450184,0.00429476,0.003899818,0.036180989,0.028580729,0.024836186,0.022422704,0.028965606,0.021219111,0.020701952,0.02004234,0.019182567,0.301717685,0.008819982,0.40284402,0.411480857,0.097044891,0.061871532,0.055322202,0.06033096,0.057823523,0.054505328,0,0.050067532,0.062111509,0.044694851,0.061365296,0.031698295,0.030744121,0.09781028,0.081259614,0.072890692,0.067618779,0.082617556,0.065374596,0.06479506,0.063874314,0.063376978,0.388415208,0.066736345
BG_15_95,0.885341258,0.52647326,31.15041134,7.673325501,6.840806738,6.370318803,31.06547308,2.462874016,1.49079466,30.385284,22.57484815,21.35867343,20.58815719,30.20796979,278.183581,283.166264,97.5437649,294.1990164,312.2244824,323.1888046,97.23969023,19.46674943,26.9453066,2.546432386,10.36711889,11.70375527,12.65129603,2.530634512,3.915569514,4.574164774,0.838022949,2.948928613,3.156128701,3.293503369,0.828253542,0.912370586,0.030267284,0.020619079,0.014328507,0.01029378,0.010297597,0.001680197,0.000142972,0.894955237,0.879802429,0.017415349,0.003880451,0.008096437,0.002996263,0.002156811,0.001264073,0,0.00071755,0.009318912,0.000403101,0.000357615,0.000110391,9.15E-05,0.016912779,0.013354505,0.01126769,0.009351389,0.015152809,0.007798796,0.006529712,0.005556501,0.004737279,0.087629415,0.000142972,0.265576239,0.283273462,0.075105476,0.029176007,0.043409082,0.025562908,0.021821532,0.016053616,0,0.01193454,0.046116325,0.008923293,0.009428112,0.004388529,0.004167275,0.072222071,0.060279186,0.053673975,0.047603274,0.064187016,0.042954538,0.038555195,0.035224352,0.032556588,0.240986774,0.007687292
