SS,mean_MaxHeight,mean_MeanHeight,mean_PercCanopyCoverCut0.1m,mean_PercCanopyCoverCut0.5m,mean_PercCanopyCoverCut1.0m,mean_PercCanopyCoverCut1.5m,mean_PercCanopyDensity,sd_MaxHeight,sd_MeanHeight,sd_PercCanopyCoverCut0.1m,sd_PercCanopyCoverCut0.5m,sd_PercCanopyCoverCut1.0m,sd_PercCanopyCoverCut1.5m,sd_PercCanopyDensity,cv_MaxHeight,cv_MeanHeight,cv_PercCanopyCoverCut0.1m,cv_PercCanopyCoverCut0.5m,cv_PercCanopyCoverCut1.0m,cv_PercCanopyCoverCut1.5m,cv_PercCanopyDensity,kurtosis_MaxHeight,kurtosis_MeanHeight,kurtosis_PercCanopyCoverCut0.1m,kurtosis_PercCanopyCoverCut0.5m,kurtosis_PercCanopyCoverCut1.0m,kurtosis_PercCanopyCoverCut1.5m,kurtosis_PercCanopyDensity,skewness_MaxHeight,skewness_MeanHeight,skewness_PercCanopyCoverCut0.1m,skewness_PercCanopyCoverCut0.5m,skewness_PercCanopyCoverCut1.0m,skewness_PercCanopyCoverCut1.5m,skewness_PercCanopyDensity,strata_00_to_02_returnProportion,strata_02_to_04_returnProportion,strata_04_to_06_returnProportion,strata_06_to_08_returnProportion,strata_08_to_10_returnProportion,strata_10_to_15_returnProportion,strata_15_to_20_returnProportion,strata_20_above_returnProportion,VPD__0.1m_Grid.1x1m.mean,VPD__0.50cm_Grid.1x1m.mean,VPD__1.2m_Grid.1x1m.mean,VPD__10.11m_Grid.1x1m.mean,VPD__100.150cm_Grid.1x1m.mean,VPD__11.12m_Grid.1x1m.mean,VPD__12.13m_Grid.1x1m.mean,VPD__13.14m_Grid.1x1m.mean,VPD__14.15m_Grid.1x1m.mean,VPD__15.16m_Grid.1x1m.mean,VPD__150.200cm_Grid.1x1m.mean,VPD__16.17m_Grid.1x1m.mean,VPD__17.18m_Grid.1x1m.mean,VPD__18.19m_Grid.1x1m.mean,VPD__19.20m_Grid.1x1m.mean,VPD__2.3m_Grid.1x1m.mean,VPD__3.4m_Grid.1x1m.mean,VPD__4.5m_Grid.1x1m.mean,VPD__5.6m_Grid.1x1m.mean,VPD__50.100cm_Grid.1x1m.mean,VPD__6.7m_Grid.1x1m.mean,VPD__7.8m_Grid.1x1m.mean,VPD__8.9m_Grid.1x1m.mean,VPD__9.10m_Grid.1x1m.mean,VPD__Abv200cm_Grid.1x1m.mean,VPD__Abv20m_Grid.1x1m.mean,X,VPD__0.1m_Grid.1x1m.sd,VPD__0.50cm_Grid.1x1m.sd,VPD__1.2m_Grid.1x1m.sd,VPD__10.11m_Grid.1x1m.sd,VPD__100.150cm_Grid.1x1m.sd,VPD__11.12m_Grid.1x1m.sd,VPD__12.13m_Grid.1x1m.sd,VPD__13.14m_Grid.1x1m.sd,VPD__14.15m_Grid.1x1m.sd,VPD__15.16m_Grid.1x1m.sd,VPD__150.200cm_Grid.1x1m.sd,VPD__16.17m_Grid.1x1m.sd,VPD__17.18m_Grid.1x1m.sd,VPD__18.19m_Grid.1x1m.sd,VPD__19.20m_Grid.1x1m.sd,VPD__2.3m_Grid.1x1m.sd,VPD__3.4m_Grid.1x1m.sd,VPD__4.5m_Grid.1x1m.sd,VPD__5.6m_Grid.1x1m.sd,VPD__50.100cm_Grid.1x1m.sd,VPD__6.7m_Grid.1x1m.sd,VPD__7.8m_Grid.1x1m.sd,VPD__8.9m_Grid.1x1m.sd,VPD__9.10m_Grid.1x1m.sd,VPD__Abv200cm_Grid.1x1m.sd,VPD__Abv20m_Grid.1x1m.sd
BG_15_48,3.299772514,1.719102278,43.12579287,23.02262412,20.75172017,19.26859527,42.89242464,4.510885141,2.840564603,29.44200856,29.2966512,28.48462876,27.72068246,29.05089923,136.7029128,165.2353464,68.27006902,127.2515724,137.2639402,143.8645738,67.72967365,8.9611869,18.18696107,1.852863573,2.868663087,3.227934864,3.557496962,1.845581091,2.226065249,3.299787803,0.270540082,1.085766755,1.227970215,1.340452251,0.25159097,0.745243721,0.120754118,0.048978524,0.027338363,0.017602968,0.023245516,0.008693322,0.008143471,0.682080353,0.641553579,0.063163369,0.005340218,0.024840841,0.005655399,0.007365795,0.004884104,0,0.001541075,0.038322528,0.001348783,0.003161159,0.001155816,0.001486489,0.072823309,0.04793081,0.029362715,0.01961581,0.040526775,0.01516383,0.012174533,0.00989357,0.007709397,0.254756282,0.008143471,43,0.354203608,0.361178865,0.11977786,0.032564683,0.062489503,0.042382823,0.058006132,0.048551707,0,0.023323263,0.083642431,0.025511897,0.045912388,0.025445809,0.029937955,0.135629201,0.105566152,0.078599945,0.062384846,0.084572213,0.055207405,0.049949244,0.045684723,0.040552983,0.328773013,0.075491772
BG_15_49,5.412983122,3.034704201,56.76988963,37.9493351,36.48252792,35.51593575,55.84660769,5.318236807,3.271193977,32.1657982,37.80085909,37.62765978,37.37593809,31.21827603,98.24964694,107.7928444,56.65996255,99.608752,103.1388501,105.2370923,55.90003999,3.343074416,3.860820503,1.604781853,1.442425922,1.479080855,1.517322436,1.645266285,0.793618409,1.04715398,-0.214216321,0.326073737,0.381214641,0.423107885,-0.219925742,0.589892034,0.088309514,0.08757669,0.08749926,0.070007905,0.061781967,0.010241444,0.004691192,0.551991616,0.527150891,0.037900418,0.023583444,0.015308157,0.017259592,0.011962777,0.008976154,0,0.004624668,0.022592261,0.002479991,0.00216216,0.000524358,0.000450266,0.045545073,0.042764441,0.043036479,0.044540211,0.024840726,0.044558696,0.042940565,0.038523682,0.031484223,0.410107969,0.004691192,44,0.404445839,0.406428406,0.090444888,0.071215346,0.047801271,0.062876931,0.056514267,0.053539371,0,0.037636586,0.061630204,0.029299043,0.030973712,0.014707934,0.015655302,0.099839889,0.091970393,0.089060415,0.090883096,0.065969737,0.091447393,0.090954799,0.088231603,0.080537023,0.394099794,0.050828445
BG_15_5,6.064360199,3.86961159,69.37350231,53.25154663,49.96769773,47.70383755,69.493697,4.880180842,3.478442481,31.87509844,37.53193069,38.03291468,38.20832781,29.65554042,80.47313618,89.89125654,45.94707977,70.48045187,76.11500311,80.09487238,42.67371244,2.048051919,2.744436738,2.550830388,1.555347907,1.488384563,1.465234736,2.658835072,0.377628942,0.757918212,-0.872222852,-0.226049804,-0.103573701,-0.015682343,-0.85079242,0.456462727,0.133199567,0.109573632,0.097926599,0.083719301,0.099597269,0.01926518,0.000255732,0.383224995,0.332440096,0.073237734,0.033184909,0.033644325,0.02817736,0.023338711,0.01489629,0,0.009604438,0.039593409,0.005493393,0.003751069,0.000232752,0.000183527,0.069643924,0.063555643,0.057052044,0.052521588,0.0507849,0.049619924,0.048306675,0.044567663,0.039151638,0.543537277,0.000255732,45,0.380059151,0.362739465,0.159310516,0.103383828,0.099912112,0.0960473,0.090995927,0.069620502,0,0.057029637,0.108809741,0.042773851,0.038163642,0.006492922,0.007324824,0.151778174,0.144055585,0.131248301,0.125672039,0.127222186,0.121378734,0.120975261,0.117649452,0.111565044,0.393092404,0.009249416
BG_15_50,4.702686687,2.882053049,47.42518603,32.36811853,30.63448577,29.69376714,47.00332296,5.172624401,3.551459624,34.85933436,35.76273126,35.57050377,35.35126199,34.09547325,109.9929624,123.2267264,73.50384316,110.4875194,116.1126191,119.0528026,72.53843155,3.603699999,7.054581421,1.515585133,1.740067297,1.818242574,1.871953688,1.539131656,0.929545959,1.580856294,0.09321107,0.577630334,0.649734055,0.691150291,0.084861892,0.591743871,0.080803353,0.080268911,0.081651967,0.07937948,0.068509295,0.010066611,0.00757652,0.555584282,0.52358794,0.036159589,0.030357387,0.015936109,0.020282378,0.011228996,0.006640534,0,0.005127912,0.02022348,0.002094026,0.002175992,0.000323602,0.000345079,0.040637991,0.040165362,0.040216835,0.040052076,0.031996343,0.040296378,0.04135559,0.041527095,0.037852386,0.408256133,0.00757652,46,0.409250088,0.40556823,0.100518957,0.091445975,0.059769014,0.079439972,0.062850478,0.054544528,0,0.056736164,0.066474983,0.037076178,0.040216587,0.01550504,0.016661268,0.101945433,0.097182499,0.093801982,0.09140498,0.093453931,0.091899257,0.095055295,0.098188541,0.09622943,0.403834693,0.07579788
BG_15_51,4.558439878,2.342766445,62.33237937,41.79059412,37.55530342,34.31996462,61.90497238,3.853091964,2.574698443,25.60410077,30.52482544,30.99040573,31.14071938,25.06023703,84.52655002,109.8999198,41.07672613,73.04233424,82.51938583,90.73645537,40.48178371,5.165281705,6.991990774,2.153940851,1.766371736,1.808123664,1.887482642,2.196758677,1.431581601,1.915108495,-0.425986092,0.208430026,0.365237112,0.492165254,-0.439690656,0.620383981,0.17651725,0.080288194,0.053950756,0.033393417,0.023903679,0.011304385,0.000258343,0.503607484,0.433954213,0.116776498,0.009161811,0.049973937,0.006300218,0.004771153,0.003670497,0,0.002933894,0.066802561,0.002497365,0.003591206,0.001436406,0.000845514,0.108747647,0.067769603,0.045745556,0.034542638,0.069653273,0.029041561,0.024909195,0.019580914,0.013812502,0.379616022,0.000258343,47,0.328780564,0.30931156,0.140134171,0.042123216,0.07960495,0.034069041,0.029789477,0.026197848,0,0.024042448,0.093757851,0.022342455,0.033626348,0.018507619,0.01356182,0.139455371,0.107837242,0.088463653,0.078967106,0.097932851,0.075088596,0.071558842,0.063612423,0.053231597,0.340690892,0.006967157
BG_15_52,17.5735103,11.54085034,83.37501341,76.56862636,76.09746495,75.81744373,79.34858395,4.680737261,4.200261312,15.85803712,19.85366354,20.04109891,20.12746687,15.02534412,26.6351866,36.39472994,19.02013141,25.92924084,26.3360927,26.54727708,18.93586926,3.79085103,2.884801734,7.636227095,5.857008675,5.772711612,5.734374535,6.155234195,-0.609425161,-0.195436695,-1.913111756,-1.561368766,-1.545399986,-1.536931013,-1.480378605,0.171639519,0.036350106,0.044919636,0.060994993,0.078313995,0.203657475,0.258651549,0.145472731,0.15748153,0.146676502,0.014157988,0.047823858,0.005586092,0.052200217,0.052988531,0.050644869,0,0.046008243,0.008571896,0.042618409,0.081523602,0.042871144,0.045630152,0.018033034,0.018317072,0.020432135,0.024487501,0.010805028,0.028951768,0.032043226,0.036674829,0.041639167,0.828360483,0.145472731,48,0.163972998,0.158254072,0.041446603,0.080219611,0.021010588,0.085948231,0.088529673,0.087880433,0,0.084354521,0.028596694,0.083919332,0.137071088,0.087539597,0.09174847,0.0472318,0.045233849,0.046784367,0.05078005,0.027909954,0.055663761,0.058528616,0.064192625,0.071610401,0.171243523,0.245256351
BG_15_53,7.3244101,4.143881595,71.62349551,57.37923466,55.00478141,53.17961661,70.46348279,4.094493599,2.93765721,23.44490478,29.04228747,29.93189228,30.52420177,22.48020615,55.90202546,70.89143699,32.73353893,50.61463026,54.41689161,57.39831107,31.90334235,2.165531707,2.474810077,3.203560022,2.098184708,1.966851056,1.879493588,3.222085491,0.17316436,0.565052766,-0.975531254,-0.479890365,-0.40432651,-0.344923066,-0.942388242,0.389686395,0.17194978,0.137958881,0.106287831,0.090731776,0.093807547,0.009577794,0,0.321068871,0.284838242,0.068617524,0.037689157,0.026172659,0.027667373,0.017875349,0.010575668,0,0.00534326,0.042444865,0.002560012,0.001573618,9.58E-05,5.11E-06,0.091287432,0.080662348,0.073663825,0.064295056,0.03623063,0.056449567,0.049838264,0.046970622,0.043761154,0.610313607,0,49,0.287284862,0.265159909,0.111209977,0.087919788,0.057510323,0.075385588,0.060520775,0.04647506,0,0.03237463,0.075625375,0.02157439,0.019957899,0.003589957,0.000427263,0.130550529,0.116803841,0.108481329,0.099831426,0.071460928,0.094963078,0.090985353,0.092502797,0.09239642,0.317293998,0
BG_15_54,3.230604145,1.589258028,51.21703491,29.0608629,26.19910452,24.74928135,51.14794169,3.167947365,1.863870353,30.54614502,30.74372887,30.17760862,29.67336555,30.29042537,98.06052436,117.2792788,59.64059628,105.7908328,115.1856491,119.8958674,59.22120103,3.536177898,6.905892627,1.747984686,2.023621628,2.193739144,2.316757249,1.758514539,0.947508342,1.722934625,-0.164661248,0.654294547,0.780164727,0.851765944,-0.181668627,0.684802801,0.148076505,0.097349102,0.044931137,0.015973618,0.007776527,0.001090312,0,0.628431626,0.580939129,0.056371176,0.003268543,0.023245709,0.001984738,0.001489484,0.001033762,0,0.000590293,0.033125467,0.00030849,0.000170487,1.52E-05,5.81E-06,0.077085797,0.070990709,0.056917563,0.040431539,0.047492498,0.027589244,0.017341894,0.010235866,0.005737752,0.315197201,0,50,0.353305412,0.353771338,0.105241907,0.025370132,0.057364064,0.019537163,0.01762653,0.01467187,0,0.01104663,0.071694686,0.00810441,0.006530016,0.002085843,0.000922716,0.131468401,0.124990569,0.108860533,0.091137262,0.086358869,0.07609385,0.060438091,0.046466656,0.034706424,0.33792055,0
BG_15_55,12.0979416,7.933234403,83.21687366,73.35651434,71.7613948,70.58495825,80.75635166,6.93143953,5.253870711,20.68721352,27.59094046,28.71364724,29.48255427,19.91210109,57.29437087,66.22608692,24.85939763,37.61212035,40.01266603,41.768891,24.65700923,2.081953681,2.124055586,7.134284288,3.895807994,3.559539217,3.332314393,6.991650941,0.159304013,0.292595951,-2.059643343,-1.35854177,-1.271458779,-1.207279259,-1.95515307,0.25842853,0.10363615,0.099279326,0.096860658,0.09017543,0.13851747,0.153643113,0.059459326,0.215821882,0.190861795,0.042606649,0.040580943,0.016858242,0.036550164,0.032047325,0.029339039,0,0.026961091,0.025748406,0.025376113,0.051183472,0.026695511,0.023426927,0.054014028,0.049622122,0.04896251,0.050316816,0.024960087,0.04922504,0.047635618,0.046353859,0.043821571,0.741571472,0.059459326,51,0.259940456,0.241015903,0.09165798,0.088575239,0.046618113,0.08570029,0.080371298,0.07833149,0,0.074816309,0.06227876,0.072640037,0.121386787,0.075563956,0.069471069,0.108513194,0.099052675,0.09446972,0.096135338,0.058002265,0.093250849,0.091392811,0.091595926,0.089177565,0.288255694,0.166851336
BG_15_56,8.577705986,5.038056019,71.71931953,57.79437258,55.4368114,53.85572213,70.32170743,5.544732761,4.033495579,25.56354798,31.83870159,32.73865841,33.20548601,24.55774364,64.64120793,80.06055437,35.64387971,55.08962235,59.05581073,61.65637501,34.92199569,2.282415864,2.706604815,3.158013478,1.972474054,1.838854562,1.761787036,3.211840865,0.296757098,0.692738639,-1.039676397,-0.530810627,-0.45042731,-0.393531401,-1.015431633,0.392947594,0.129101523,0.110604255,0.097339062,0.085337153,0.114919013,0.064105028,0.005646377,0.334886227,0.297409361,0.058061368,0.036945638,0.023626192,0.031689811,0.025371226,0.020912338,0,0.016577641,0.034435175,0.012874909,0.020793336,0.008166623,0.005692521,0.068317534,0.060783989,0.056861231,0.053743024,0.037476866,0.050056057,0.047283005,0.044242289,0.041094864,0.607052408,0.005646377,52,0.320824484,0.300168017,0.102002126,0.083672445,0.053811628,0.079124168,0.071336851,0.066278821,0,0.060180066,0.068932794,0.053651555,0.082972929,0.044259798,0.036277155,0.114502893,0.102539388,0.096569822,0.092386655,0.073838581,0.088881346,0.087661021,0.086667015,0.086538957,0.342179089,0.046736429
BG_15_57,5.389151441,3.088908726,53.96079956,36.62238568,35.04927568,34.07212963,53.05497113,5.560362611,3.600142218,32.49001136,37.27411595,37.18078452,37.00010492,31.41533068,103.1769597,116.5506183,60.21039648,101.7795953,106.0814633,108.5934614,59.21279385,2.213706833,3.185488309,1.61634841,1.475071351,1.515100663,1.549383608,1.660044722,0.68591078,1.066546844,-0.167557577,0.367507722,0.427218338,0.467162035,-0.183473945,0.596089123,0.085451046,0.076641244,0.074608191,0.067018731,0.074637641,0.024864396,0.000689631,0.55736901,0.529885878,0.038720114,0.026320462,0.016064125,0.020515416,0.016176179,0.011625583,0,0.008011806,0.022655989,0.005964771,0.007648104,0.002007588,0.001232127,0.045600539,0.039850507,0.038770018,0.037871226,0.027483133,0.037456443,0.037151748,0.035416854,0.031601877,0.403910878,0.000689631,53,0.408260258,0.407745686,0.089338424,0.070859803,0.048052244,0.062313899,0.056553383,0.048345148,0,0.041238489,0.060297144,0.037226633,0.050466326,0.021149226,0.017588324,0.101114191,0.088902718,0.084129353,0.081710393,0.069490167,0.080344402,0.081168358,0.080240046,0.076747411,0.401606619,0.015666705
BG_15_58,4.744082839,2.711110781,77.1229725,55.27057865,48.95699914,45.07482313,76.69054609,3.74718008,2.635049853,23.55035604,35.27714696,36.50279856,36.79673315,23.21591507,78.98639648,97.1944736,30.53611042,63.82626674,74.56093959,81.63478099,30.27219945,3.767226482,5.468007724,3.40389012,1.634927718,1.480662997,1.454701779,3.420277542,0.96358533,1.480245808,-1.112017727,-0.318340838,-0.087048599,0.06396733,-1.100509717,0.548357276,0.178966704,0.124614934,0.074358144,0.038648938,0.028263831,0.006700092,9.01E-05,0.45068471,0.370413695,0.097672566,0.011395225,0.046656913,0.007582085,0.00550458,0.003781941,0,0.002734482,0.051015653,0.001823412,0.001654274,0.000336297,0.000151627,0.097035044,0.081931661,0.06833804,0.056276894,0.080271016,0.043071956,0.031286188,0.022555303,0.016093635,0.451642727,9.01E-05,54,0.370691044,0.346982652,0.15499236,0.050969355,0.092248305,0.040342146,0.034758406,0.028494786,0,0.024197764,0.09551583,0.019668769,0.02200226,0.008971377,0.005206281,0.152911002,0.138680294,0.123740935,0.113365106,0.123846693,0.098198933,0.08461571,0.071866096,0.061185875,0.378518502,0.005376333
BG_15_59,8.929595422,5.83317179,75.09909413,62.42240661,60.07380337,58.43107208,72.91577344,6.391883985,4.787478602,28.33111769,36.25985151,37.29873428,37.80733648,27.32600654,71.58089122,82.07333461,37.72497927,58.08787819,62.08818518,64.70416361,37.4761252,1.93338607,2.389867893,3.38217685,1.956531106,1.787384269,1.684309448,3.377325011,0.149916969,0.526918631,-1.240354782,-0.713387383,-0.618584178,-0.547404849,-1.188137396,0.37471394,0.102513566,0.089489007,0.088127425,0.087438406,0.145325301,0.100476481,0.01191588,0.322263815,0.28563671,0.052450125,0.040844388,0.023346165,0.038316621,0.035359666,0.030804627,0,0.025853168,0.029103961,0.021454398,0.031857889,0.01192772,0.009383307,0.05421836,0.048295206,0.045123196,0.044365811,0.036627106,0.043449915,0.04467751,0.044305926,0.043132479,0.625286062,0.01191588,55,0.364515946,0.345015945,0.119188582,0.089121444,0.06754648,0.08753031,0.084989291,0.080463257,0,0.074128034,0.075029332,0.067805062,0.101687816,0.053753142,0.04977957,0.114870006,0.102029901,0.094077705,0.092121362,0.090289726,0.088691772,0.091729446,0.091085058,0.090791481,0.380119173,0.075389655
BG_15_6,5.304103482,3.241826592,64.49339497,47.70924049,44.71047759,42.53645651,65.20429213,4.637900998,3.199266671,33.65138853,37.64565053,37.81871426,37.76040538,31.45995928,87.43986639,98.68716233,52.17803862,78.90641339,84.58579801,88.77186415,48.24829508,2.206872613,3.237212864,2.12582912,1.479304699,1.473912294,1.49364182,2.282004219,0.555515461,0.994285416,-0.666413045,-0.018957279,0.092923043,0.177116821,-0.689324488,0.500368005,0.148883257,0.10937026,0.088002611,0.067279583,0.073546863,0.012549429,0,0.419848857,0.371173165,0.080519149,0.02592564,0.035246004,0.022599501,0.015093782,0.009927939,0,0.006615538,0.045273145,0.003530697,0.002323385,7.98E-05,0,0.07853122,0.070352037,0.058800243,0.050570017,0.048675693,0.046900399,0.041102212,0.036398151,0.030881432,0.499632,0,56,0.38520649,0.371802524,0.16143437,0.086420636,0.098227154,0.086627158,0.068889147,0.055236425,0,0.0469901,0.114398253,0.030836941,0.027064391,0.003569344,0,0.152338104,0.144699592,0.127252904,0.114490756,0.118077361,0.1141915,0.105811418,0.099019909,0.095719212,0.390624082,0
BG_15_60,6.870154593,4.36526659,62.83803561,50.44376068,48.76403682,47.62621197,61.65126397,5.604014509,3.91498841,35.54586327,38.99980966,38.9175889,38.82930027,34.7267027,81.57042804,89.68497867,56.56743233,77.31344597,79.80797211,81.52926437,56.3276411,1.671098495,2.123276878,1.847541549,1.394899713,1.372244388,1.361099308,1.866826706,0.139214522,0.478224191,-0.600631689,-0.20203381,-0.147662664,-0.107542906,-0.572553829,0.429715976,0.097702842,0.096424602,0.096910497,0.08878856,0.151838152,0.038231228,0.000388151,0.387198869,0.359561485,0.042517107,0.04559382,0.017441488,0.043399875,0.036144364,0.026700093,0,0.017487679,0.025075619,0.010209353,0.008318702,0.001484302,0.000731192,0.050917563,0.046785279,0.046966788,0.049457815,0.027637385,0.049749377,0.04716112,0.044171202,0.044617358,0.570284028,0.000388151,57,0.383195987,0.378494466,0.111149095,0.100181649,0.059200157,0.098986887,0.091499371,0.079906675,0,0.065607788,0.075356681,0.051402454,0.05511487,0.018443848,0.013366278,0.119035733,0.106809963,0.102327032,0.105857458,0.076964051,0.10886676,0.105911821,0.097410795,0.096830605,0.386740153,0.011155563
BG_15_61,12.98878363,8.295204696,81.29922051,72.06097891,70.71040457,69.71718912,78.29264252,5.874529762,4.638954913,19.89098072,25.82254653,26.54282776,27.00902606,18.91228398,45.22771284,55.92333261,24.46638552,35.83429885,37.53737221,38.74084197,24.15588921,2.363716589,2.371861341,6.191231967,4.009184801,3.787315745,3.640339267,5.768476385,-0.191879522,0.152541778,-1.792853259,-1.314217076,-1.260552953,-1.22233232,-1.594402129,0.246633303,0.077316062,0.081136678,0.102963474,0.110885579,0.158514776,0.176773005,0.045777127,0.210441639,0.188807468,0.036191664,0.046996147,0.015268738,0.040969839,0.037045217,0.033503573,0,0.030758649,0.020922926,0.029526767,0.059390644,0.029812959,0.027283986,0.041194676,0.036121386,0.037733679,0.043402999,0.021634171,0.048978996,0.053984479,0.056896107,0.053989473,0.753366699,0.045777127,58,0.238924301,0.224247888,0.07821576,0.087836462,0.042128875,0.085263447,0.082369691,0.079634931,0,0.076557341,0.05091459,0.074309227,0.128229133,0.079951112,0.080094159,0.084474468,0.073573212,0.074931124,0.080800322,0.05248001,0.085056964,0.090903566,0.09462626,0.093518676,0.257825919,0.146517803
BG_15_62,7.890214895,4.63512576,73.3203621,60.35276273,57.83556794,55.90213747,71.82114015,4.920849877,3.466291029,25.7229923,31.8091971,32.78616117,33.44158444,24.77185489,62.36648739,74.78310639,35.08301318,52.70545318,56.68857822,59.82165612,34.49103543,1.989651376,2.289984783,3.450098567,2.113082894,1.926642072,1.808010502,3.496506153,0.145992421,0.48739166,-1.166537082,-0.640747333,-0.539316727,-0.462874134,-1.142721555,0.384799852,0.145180463,0.123739925,0.109301037,0.087214344,0.112435644,0.037311135,1.76E-05,0.318469905,0.280546017,0.066329947,0.035170084,0.02739053,0.030536208,0.025595397,0.021133955,0,0.016366091,0.038939417,0.011102145,0.008906124,0.000751404,0.00018537,0.077851245,0.067329217,0.063363159,0.060376766,0.037923888,0.057303034,0.051998003,0.046713981,0.040500363,0.615200151,1.76E-05,59,0.315980704,0.295372813,0.114446565,0.080591671,0.061353737,0.076774322,0.071164833,0.065735837,0,0.059211336,0.074721643,0.049585921,0.0541457,0.011759111,0.005446562,0.12431466,0.108831078,0.103492715,0.099431903,0.075903868,0.09705634,0.092737655,0.089667214,0.084897827,0.342018775,0.001351717
BG_15_63,11.86132245,7.502120103,77.89481676,68.76374164,67.6209421,66.70617905,75.14884988,5.88299479,4.530286519,22.99467516,28.55711437,29.02969614,29.35231537,21.78383894,49.59813558,60.3867501,29.52016079,41.52932009,42.93003799,44.00239346,28.98758793,2.454291129,2.408944641,4.691228295,3.241798165,3.095871126,2.985492496,4.557141367,-0.099319325,0.246447769,-1.51343043,-1.1300665,-1.084053624,-1.046021359,-1.390833283,0.261654388,0.09147371,0.092398091,0.108567556,0.109594187,0.175943027,0.123453856,0.03691519,0.224504884,0.205350446,0.037149504,0.052670634,0.014468452,0.048192395,0.041838222,0.033241777,0,0.025278648,0.022681052,0.020052513,0.037463304,0.019943962,0.020715429,0.047931502,0.043542208,0.044258868,0.048139223,0.019154438,0.053136041,0.055431516,0.055209687,0.0543845,0.738345614,0.03691519,60,0.26540783,0.25478581,0.082895965,0.093904015,0.041629106,0.091295936,0.087139733,0.078885905,0,0.069823012,0.057114711,0.063383957,0.105014501,0.065672834,0.069996974,0.097186161,0.085560323,0.082338734,0.085286124,0.049937419,0.09068305,0.092769805,0.092794733,0.093120597,0.282094845,0.128031574
BG_15_64,14.39963539,9.01090805,82.92887393,72.36248407,70.96358748,70.19253641,81.20127457,6.752641318,5.165252299,21.2401777,27.91341664,28.66481097,29.03855975,20.36598349,46.89452985,57.32221736,25.61252396,38.57443121,40.3936892,41.36986813,25.08086677,2.277601182,2.16105997,6.421745707,3.719801001,3.496641319,3.377625193,6.351645088,-0.389559015,0.016759778,-1.930554921,-1.293420088,-1.228344022,-1.19216932,-1.857413799,0.254415671,0.070964407,0.07426501,0.082066568,0.085593808,0.1437951,0.205651339,0.083248101,0.226307,0.203563061,0.028108672,0.04113903,0.011843876,0.037883735,0.033550616,0.03122172,0,0.031489218,0.016264796,0.032742257,0.070175785,0.036169632,0.035074447,0.035551992,0.035412414,0.036421166,0.037843844,0.022743939,0.039910712,0.042155857,0.042764786,0.042829022,0.74558433,0.083248101,61,0.257758966,0.243874886,0.070098231,0.082451961,0.037393704,0.079757153,0.074991763,0.072472725,0,0.074358346,0.046179524,0.074939971,0.126717802,0.079156605,0.07966739,0.081969984,0.078265992,0.077111745,0.075947247,0.051745961,0.077631446,0.081415532,0.082663889,0.083418779,0.271604567,0.183770185
BG_15_65,4.80365313,2.708222128,60.42034302,42.31184773,39.37573178,37.53101848,59.80385426,4.505154849,3.042563441,32.75403073,37.28169521,37.46796703,37.33370821,32.09192848,93.78601506,112.3454169,54.21026941,88.11171624,95.15497322,99.47427415,53.66197358,2.489914149,3.951838079,1.812176574,1.41686911,1.442863153,1.482893287,1.850162715,0.716194149,1.259213406,-0.469899746,0.160784781,0.271770727,0.345806119,-0.486199058,0.586339695,0.125050843,0.098285027,0.075543957,0.055364351,0.050817307,0.00848275,0.000116073,0.519536086,0.472441466,0.066803609,0.019905122,0.027758088,0.014397519,0.009814108,0.006700557,0,0.004172237,0.039045521,0.002478726,0.001588778,0.00015361,8.94E-05,0.06979085,0.055259993,0.05172666,0.046558367,0.047094621,0.040667554,0.034876403,0.029847648,0.025516703,0.413660307,0.000116073,62,0.391940125,0.383927095,0.119490364,0.06441602,0.06264487,0.054800805,0.045151871,0.038596391,0,0.030712442,0.081735277,0.024659561,0.02294233,0.00540638,0.004277329,0.126707839,0.103937476,0.097956714,0.092267296,0.08852525,0.085634176,0.079729946,0.075283527,0.072532144,0.38839273,0.007459223
BG_15_66,5.546151396,3.11850104,61.56350773,44.30668985,41.45019591,39.76363788,60.75375232,4.821211172,3.194306091,31.07670335,36.2990471,36.71892726,36.67795532,30.23684205,86.92894997,102.4308169,50.47909792,81.92678628,88.58565431,92.23993899,49.76950541,2.019567496,2.849358881,1.898123123,1.432158233,1.421482253,1.43941686,1.947684009,0.503843758,0.937948522,-0.502870775,0.051818012,0.15131545,0.216345267,-0.513579537,0.553876158,0.124157521,0.093399616,0.079441771,0.068292487,0.070993745,0.009838705,0,0.495369552,0.449485476,0.058506607,0.026913668,0.02506163,0.020401454,0.014300851,0.009377772,0,0.005542938,0.033444977,0.002860255,0.001398736,3.68E-05,0,0.067474367,0.056683155,0.049642817,0.0437568,0.045884077,0.040582049,0.038859721,0.035777727,0.032514761,0.446123844,0,63,0.389254842,0.377398986,0.109295013,0.072744001,0.05920252,0.062521466,0.052722793,0.04208209,0,0.032454088,0.072565048,0.023505281,0.018328055,0.002055379,0,0.122148342,0.105773509,0.095962309,0.08720326,0.089004944,0.083853964,0.083888625,0.081006373,0.079471691,0.387749382,0
